episode,reward,avg_surprise,mean_abs_td
0,32.0,1.0562692019202565e-05,1.0011326428502798
1,30.0,4.083520021991342e-17,1.000576412677765
2,13.0,4.083520021991342e-43,0.979046133848337
3,15.0,4.0835200219913436e-73,0.9844719290733337
4,13.0,4.083520021991345e-99,0.9772976682736323
5,14.0,1.0246230776058243e-14,0.9896559246948787
6,14.0,6.038456718861735e-11,0.9823169112205505
7,13.0,6.0384567188617386e-37,0.9498280882835388
8,12.0,6.038456718861741e-61,0.9309114466110865
9,36.0,3.19895207366792e-20,1.0147086944844987
10,15.0,3.19895207366792e-50,0.9723921696345011
11,38.0,1.3118216601768815e-32,0.9927638643666318
12,17.0,1.311821660176882e-66,0.9535415137515348
13,22.0,3.8034192527183866e-13,0.9582468298348513
14,33.0,1.7930354228841113e-14,0.9476802583896753
15,26.0,0.0005135771485267713,0.9908694533201364
16,18.0,0.00030896367241517865,1.0607831709914737
17,15.0,3.0896367241517873e-34,0.8743942578633627
18,32.0,1.650279030296577e-32,0.9565322585403919
19,20.0,0.0002314158893304941,0.9519932061433792
20,20.0,3.083324367706606e-22,0.9252403199672699
21,18.0,3.0833243677066076e-58,0.9539154205057356
22,18.0,3.0833243677066087e-94,0.8640941182772318
23,15.0,7.790704542364827e-15,0.8969514767328898
24,16.0,7.790704542364829e-47,0.7103440538048744
25,27.0,2.2628250547520373e-08,0.9624423141832705
26,41.0,5.0795594545970304e-17,0.9692478950430707
27,10.0,5.079559454597032e-37,0.8352190554141998
28,14.0,5.079559454597032e-65,0.8709837794303894
29,37.0,3.451593229449778e-30,0.8860185951799959
30,15.0,3.4515932294497777e-60,0.8130960663159689
31,24.0,4.0612597256278055e-25,0.868906632065773
32,11.0,4.0612597256278074e-47,0.7404003468426791
33,20.0,6.220196819537434e-22,0.960915744304657
34,21.0,6.154900739149781e-15,0.9603485862414042
35,10.0,1.6706150526342122e-20,0.800545608997345
36,12.0,1.4347772596737442e-08,0.8313288986682892
37,18.0,1.4347772596737442e-44,0.7663505143589444
38,11.0,1.4347772596737442e-66,0.6503485116091642
39,18.0,5.0262776605902737e-26,0.8462917274898953
40,14.0,5.026277660590275e-54,0.7520432216780526
41,19.0,0.016397139268930695,1.011853299642864
42,14.0,2.223664133416696e-28,0.6934181877544948
43,27.0,0.00012463153818011215,1.059916134233828
44,18.0,3.137380268334209e-07,0.81218906905916
45,27.0,0.0019669341668759723,0.9896152858380918
46,35.0,0.057656662038841254,0.9978543656212943
47,47.0,9.74019298784836e-21,1.0366927816512737
48,13.0,0.02315958349613809,1.1014206592853253
49,33.0,2.4409089233601428e-22,0.8449618093895189
50,11.0,2.440908923360144e-44,0.7724179462953047
51,22.0,0.09079802162193562,1.1057576482946223
52,24.0,7.014924558963321e-23,0.8498994658390681
53,21.0,0.03245699315187562,1.02607414268312
54,13.0,1.0823703498299612e-26,0.6154962136195257
55,58.0,0.0061930077933398655,0.8683695998685114
56,18.0,0.006411366321021682,1.0557647082540724
