Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -252.37; Last 100 Avg Ret: -176.45; Var: 0.00177342; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
20: Ret: -273.06; Last 100 Avg Ret: -170.76; Var: 0.00340064; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
30: Ret: -422.36; Last 100 Avg Ret: -189.16; Var: 0.00109860; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
40: Ret: -172.09; Last 100 Avg Ret: -174.18; Var: 0.00080793; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
50: Ret: -101.99; Last 100 Avg Ret: -163.58; Var: 0.00203008; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
60: Ret: -547.35; Last 100 Avg Ret: -174.88; Var: 0.00152578; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
70: Ret: -10.47; Last 100 Avg Ret: -179.02; Var: 0.00106455; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
80: Ret: -300.90; Last 100 Avg Ret: -184.71; Var: 0.00242928; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
90: Ret: -352.24; Last 100 Avg Ret: -179.75; Var: 0.00254174; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
100: Ret: -123.34; Last 100 Avg Ret: -175.79; Var: 0.00146669; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
110: Ret: -80.94; Last 100 Avg Ret: -172.52; Var: 0.00043336; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
120: Ret: -43.34; Last 100 Avg Ret: -173.36; Var: 0.00101055; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
130: Ret: -49.94; Last 100 Avg Ret: -171.68; Var: 0.00256018; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
140: Ret: -225.46; Last 100 Avg Ret: -173.94; Var: 0.00107096; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
150: Ret: -47.04; Last 100 Avg Ret: -176.93; Var: 0.00395393; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
160: Ret: 26.83; Last 100 Avg Ret: -171.62; Var: 0.00154938; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
170: Ret: -62.32; Last 100 Avg Ret: -165.85; Var: 0.00110125; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
180: Ret: -68.19; Last 100 Avg Ret: -157.53; Var: 0.00091020; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
190: Ret: -87.57; Last 100 Avg Ret: -155.25; Var: 0.00082293; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
200: Ret: -42.16; Last 100 Avg Ret: -149.98; Var: 0.00052516; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
210: Ret: -104.85; Last 100 Avg Ret: -153.05; Var: 0.00129808; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
220: Ret: -149.71; Last 100 Avg Ret: -154.17; Var: 0.00070661; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
230: Ret: -158.18; Last 100 Avg Ret: -148.43; Var: 0.00088758; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
240: Ret: -36.61; Last 100 Avg Ret: -138.01; Var: 0.00016705; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -27.27; Last 100 Avg Ret: -130.98; Var: 0.00070117; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -294.15; Last 100 Avg Ret: -129.66; Var: 0.00097082; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -129.84; Last 100 Avg Ret: -126.20; Var: 0.00217787; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -231.49; Last 100 Avg Ret: -123.82; Var: 0.00046585; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -43.21; Last 100 Avg Ret: -121.20; Var: 0.00028060; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -7.32; Last 100 Avg Ret: -119.56; Var: 0.00038164; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -115.54; Last 100 Avg Ret: -109.61; Var: 0.00065846; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -321.26; Last 100 Avg Ret: -99.87; Var: 0.00063469; NE: 1.146; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -193.36; Last 100 Avg Ret: -93.40; Var: 0.00107764; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -6.85; Last 100 Avg Ret: -99.89; Var: 0.00042161; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -75.25; Last 100 Avg Ret: -103.35; Var: 0.00075820; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -272.01; Last 100 Avg Ret: -95.61; Var: 0.00090334; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: 30.17; Last 100 Avg Ret: -88.74; Var: 0.00040464; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: -6.04; Last 100 Avg Ret: -87.17; Var: 0.00099749; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: -12.74; Last 100 Avg Ret: -86.34; Var: 0.00099111; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -34.74; Last 100 Avg Ret: -86.66; Var: 0.00050137; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -222.17; Last 100 Avg Ret: -93.47; Var: 0.00076747; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -75.41; Last 100 Avg Ret: -96.80; Var: 0.00062751; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -322.52; Last 100 Avg Ret: -95.02; Var: 0.00070442; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: 38.93; Last 100 Avg Ret: -86.56; Var: 0.00141814; NE: 1.147; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: 130.76; Last 100 Avg Ret: -77.57; Var: 0.00090266; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: 30.35; Last 100 Avg Ret: -77.24; Var: 0.00034239; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: 38.31; Last 100 Avg Ret: -76.41; Var: 0.00065234; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: 26.24; Last 100 Avg Ret: -68.30; Var: 0.00104178; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: 161.17; Last 100 Avg Ret: -56.50; Var: 0.00087893; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: 286.25; Last 100 Avg Ret: -43.50; Var: 0.00039371; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: -15.52; Last 100 Avg Ret: -32.69; Var: 0.00039699; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: 15.23; Last 100 Avg Ret: -21.81; Var: 0.00031867; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -11.48; Last 100 Avg Ret: -8.29; Var: 0.00066604; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: 16.44; Last 100 Avg Ret: -9.17; Var: 0.00147023; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: 244.08; Last 100 Avg Ret: 0.24; Var: 0.00101686; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: -98.50; Last 100 Avg Ret: 6.75; Var: 0.00072224; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: 29.62; Last 100 Avg Ret: 16.24; Var: 0.00059999; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -28.74; Last 100 Avg Ret: 15.26; Var: 0.00076590; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 259.41; Last 100 Avg Ret: 26.62; Var: 0.00070307; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: 13.30; Last 100 Avg Ret: 23.10; Var: 0.00050709; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: -25.59; Last 100 Avg Ret: 35.94; Var: 0.00064916; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: -26.47; Last 100 Avg Ret: 33.50; Var: 0.00093459; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: -36.09; Last 100 Avg Ret: 29.90; Var: 0.00079215; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: 48.48; Last 100 Avg Ret: 43.66; Var: 0.00132686; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: 282.11; Last 100 Avg Ret: 44.04; Var: 0.00024041; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 122.96; Last 100 Avg Ret: 51.60; Var: 0.00069290; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 263.31; Last 100 Avg Ret: 49.88; Var: 0.00120475; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: 104.80; Last 100 Avg Ret: 52.27; Var: 0.00033633; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: -48.48; Last 100 Avg Ret: 44.52; Var: 0.00061942; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: -43.43; Last 100 Avg Ret: 49.12; Var: 0.00082353; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: -0.06; Last 100 Avg Ret: 40.08; Var: 0.00049539; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: 1.58; Last 100 Avg Ret: 53.43; Var: 0.00064291; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: -26.78; Last 100 Avg Ret: 54.85; Var: 0.00055318; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -31.06; Last 100 Avg Ret: 56.86; Var: 0.00033681; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: 237.20; Last 100 Avg Ret: 55.47; Var: 0.00067313; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: 215.58; Last 100 Avg Ret: 63.25; Var: 0.00023372; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -12.40; Last 100 Avg Ret: 68.16; Var: 0.00042766; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: 218.13; Last 100 Avg Ret: 84.39; Var: 0.00024664; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: 49.97; Last 100 Avg Ret: 84.49; Var: 0.00036987; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: -70.20; Last 100 Avg Ret: 78.44; Var: 0.00147124; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: -78.29; Last 100 Avg Ret: 77.14; Var: 0.00095072; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
