Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -371.49; Last 100 Avg Ret: -251.73; Var: 0.00064049; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -472.23; Last 100 Avg Ret: -551.91; Var: 0.01024874; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1490: Ret: -583.13; Last 100 Avg Ret: -550.97; Var: 0.00521132; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1500: Ret: -714.49; Last 100 Avg Ret: -555.01; Var: 0.00180096; NE: 1.142; ACh: 0.000; ActLR: 0.00007977; Solved: N
1510: Ret: -521.22; Last 100 Avg Ret: -550.19; Var: 0.00519048; NE: 1.143; ACh: 0.001; ActLR: 0.00006250; Solved: N
1520: Ret: -333.45; Last 100 Avg Ret: -548.61; Var: 0.00088913; NE: 1.143; ACh: 0.000; ActLR: 0.00031381; Solved: N
1530: Ret: -417.25; Last 100 Avg Ret: -542.24; Var: 0.00500044; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1540: Ret: -470.06; Last 100 Avg Ret: -559.37; Var: 0.00311598; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -582.34; Last 100 Avg Ret: -551.25; Var: 0.00210886; NE: 1.143; ACh: 0.000; ActLR: 0.00013509; Solved: N
1560: Ret: -740.83; Last 100 Avg Ret: -554.88; Var: 0.00495097; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -407.89; Last 100 Avg Ret: -545.97; Var: 0.00255145; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1580: Ret: -596.41; Last 100 Avg Ret: -539.53; Var: 0.00184694; NE: 1.142; ACh: 0.000; ActLR: 0.00059049; Solved: N
1590: Ret: -1095.67; Last 100 Avg Ret: -540.75; Var: 0.00256163; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -512.95; Last 100 Avg Ret: -541.92; Var: 0.00294389; NE: 1.142; ACh: 0.000; ActLR: 0.00007179; Solved: N
1610: Ret: -430.05; Last 100 Avg Ret: -543.63; Var: 0.00494028; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -587.53; Last 100 Avg Ret: -550.60; Var: 0.00201050; NE: 1.142; ACh: 0.000; ActLR: 0.00016677; Solved: N
1630: Ret: -423.82; Last 100 Avg Ret: -560.52; Var: 0.00871782; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1640: Ret: -478.26; Last 100 Avg Ret: -549.87; Var: 0.00134210; NE: 1.143; ACh: 0.000; ActLR: 0.00007977; Solved: N
1650: Ret: -499.22; Last 100 Avg Ret: -550.84; Var: 0.00529215; NE: 1.142; ACh: 0.001; ActLR: 0.00006250; Solved: N
1660: Ret: -582.17; Last 100 Avg Ret: -558.66; Var: 0.00112584; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1670: Ret: -596.32; Last 100 Avg Ret: -570.75; Var: 0.00590364; NE: 1.143; ACh: 0.083; ActLR: 0.00014697; Solved: N
1680: Ret: -629.41; Last 100 Avg Ret: -573.15; Var: 0.00091133; NE: 1.143; ACh: 0.000; ActLR: 0.00018530; Solved: N
1690: Ret: -761.41; Last 100 Avg Ret: -583.28; Var: 0.00128538; NE: 1.142; ACh: 0.000; ActLR: 0.00007977; Solved: N
1700: Ret: -760.60; Last 100 Avg Ret: -585.31; Var: 0.00643802; NE: 1.142; ACh: 0.739; ActLR: 0.00100000; Solved: N
1710: Ret: -451.80; Last 100 Avg Ret: -578.77; Var: 0.00283206; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -850.92; Last 100 Avg Ret: -577.10; Var: 0.01013265; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1730: Ret: -434.43; Last 100 Avg Ret: -571.81; Var: 0.00286595; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1740: Ret: -741.77; Last 100 Avg Ret: -571.71; Var: 0.00166615; NE: 1.144; ACh: 0.000; ActLR: 0.00012158; Solved: N
1750: Ret: -366.48; Last 100 Avg Ret: -575.49; Var: 0.00322193; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1760: Ret: -534.35; Last 100 Avg Ret: -572.15; Var: 0.00195093; NE: 1.142; ACh: 0.000; ActLR: 0.00010942; Solved: N
1770: Ret: -631.40; Last 100 Avg Ret: -570.95; Var: 0.00990575; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1780: Ret: -447.52; Last 100 Avg Ret: -565.80; Var: 0.00119652; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -760.60; Last 100 Avg Ret: -555.47; Var: 0.00066869; NE: 1.143; ACh: 0.000; ActLR: 0.00015009; Solved: N
1800: Ret: -727.55; Last 100 Avg Ret: -560.58; Var: 0.00533233; NE: 1.142; ACh: 0.002; ActLR: 0.00006250; Solved: N
