episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,0,0.693247,0.000000,0.010000,1.000000,0
1,0,1.484206,0.000047,0.010000,1.000000,0
2,1,0.350547,0.000037,0.010000,1.000000,1
3,0,2.170680,0.000030,0.010000,1.000000,0
4,1,0.060704,0.000024,0.010000,1.000000,1
5,1,1.529328,0.000019,0.010000,1.000000,1
6,1,0.400599,0.000015,0.010000,1.000000,1
7,1,1.823997,0.000014,0.010000,1.000000,1
8,1,0.146727,0.000119,0.010000,1.000000,0
9,0,1.481138,0.000095,0.010000,1.000000,1
10,1,0.603832,0.000125,0.010000,1.000000,0
11,0,1.376616,0.000100,0.010000,1.000000,1
12,0,0.722656,0.000080,0.010000,1.000000,1
13,1,1.667853,0.000064,0.010000,1.000000,0
14,1,0.235499,0.000062,0.010000,1.000000,1
15,1,1.673882,0.000185,0.010000,1.000000,1
16,1,0.177747,0.000427,0.010000,1.000000,1
17,1,1.393417,0.000774,0.010000,1.000000,0
18,0,0.278498,0.000723,0.010000,1.000000,0
19,1,2.697597,0.000845,0.010000,1.000000,1
20,1,0.010000,0.001112,0.010000,1.000000,0
21,1,0.192976,0.001497,0.010000,1.000000,1
22,0,1.189404,0.001372,0.010000,1.000000,1
23,0,1.437568,0.001098,0.010000,1.000000,1
24,1,0.846456,0.000949,0.010000,1.000000,1
25,0,0.850298,0.000759,0.010000,1.000000,1
26,0,1.865008,0.000608,0.010000,1.000000,0
27,0,0.271178,0.000486,0.010000,1.000000,0
28,1,2.260496,0.000389,0.010000,1.000000,0
29,0,0.043955,0.000311,0.010000,1.000000,1
30,0,1.383885,0.000249,0.010000,1.000000,0
31,1,0.578012,0.000199,0.010000,1.000000,1
32,0,1.634839,0.000159,0.010000,1.000000,1
33,1,0.331053,0.000127,0.010000,1.000000,1
34,1,1.888055,0.000102,0.010000,1.000000,1
35,0,0.126780,0.000082,0.010000,1.000000,0
36,0,1.975605,0.000065,0.010000,1.000000,1
37,1,0.136975,0.000052,0.010000,1.000000,0
38,1,1.737356,0.000042,0.010000,1.000000,0
39,0,0.191917,0.000033,0.010000,1.000000,1
40,0,2.116295,0.000027,0.010000,1.000000,1
41,1,0.091612,0.000021,0.010000,1.000000,1
42,0,1.558921,0.000017,0.010000,1.000000,1
43,1,0.375920,0.000014,0.010000,1.000000,0
44,1,1.909881,0.000011,0.010000,1.000000,0
45,1,0.125524,0.000105,0.010000,1.000000,0
46,0,1.472143,0.000084,0.010000,1.000000,0
47,0,0.581304,0.000067,0.010000,1.000000,0
48,0,1.860153,0.000054,0.010000,1.000000,0
