Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
/Users/a../Desktop/Icarus/.venv-tdstdp/lib/python3.11/site-packages/gym/utils/passive_env_checker.py:233: DeprecationWarning: `np.bool8` is a deprecated alias for `np.bool_`.  (Deprecated NumPy 1.24)
  if not isinstance(terminated, (bool, np.bool8)):
CUDA not available; falling back to CPU.
Input shape: (16, 17)
Initializing ll_std network..
10: Ret: -141.45; Last 100 Avg Ret: -82.42; Var: 0.00154990; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
250: Ret: -110.39; Last 100 Avg Ret: -148.24; Var: 0.00033768; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
260: Ret: -231.28; Last 100 Avg Ret: -140.69; Var: 0.00051222; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
270: Ret: -37.09; Last 100 Avg Ret: -136.34; Var: 0.00155696; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
280: Ret: -110.63; Last 100 Avg Ret: -135.42; Var: 0.00114760; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
290: Ret: -429.96; Last 100 Avg Ret: -137.40; Var: 0.00065114; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
300: Ret: -115.50; Last 100 Avg Ret: -136.61; Var: 0.00061031; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
310: Ret: -89.30; Last 100 Avg Ret: -132.52; Var: 0.00022247; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
320: Ret: -75.14; Last 100 Avg Ret: -126.46; Var: 0.00047954; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
330: Ret: -91.21; Last 100 Avg Ret: -127.22; Var: 0.00020135; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
340: Ret: -125.46; Last 100 Avg Ret: -133.70; Var: 0.00047722; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
350: Ret: -77.16; Last 100 Avg Ret: -139.62; Var: 0.00198966; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
360: Ret: -108.87; Last 100 Avg Ret: -135.69; Var: 0.00070619; NE: 1.145; ACh: 0.000; ActLR: 0.00006250; Solved: N
370: Ret: -296.53; Last 100 Avg Ret: -135.36; Var: 0.00089219; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
380: Ret: -31.37; Last 100 Avg Ret: -130.57; Var: 0.00028688; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
390: Ret: 12.27; Last 100 Avg Ret: -122.95; Var: 0.00078130; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
400: Ret: -117.96; Last 100 Avg Ret: -125.27; Var: 0.00066412; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
410: Ret: -11.15; Last 100 Avg Ret: -117.72; Var: 0.00114012; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
420: Ret: -173.72; Last 100 Avg Ret: -121.85; Var: 0.00089887; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
430: Ret: -32.11; Last 100 Avg Ret: -121.26; Var: 0.00085792; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
440: Ret: -222.48; Last 100 Avg Ret: -111.41; Var: 0.00051106; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
450: Ret: -43.27; Last 100 Avg Ret: -103.55; Var: 0.00051835; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
460: Ret: -29.19; Last 100 Avg Ret: -100.61; Var: 0.00042284; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
470: Ret: -97.56; Last 100 Avg Ret: -100.86; Var: 0.00042149; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
480: Ret: -6.96; Last 100 Avg Ret: -94.31; Var: 0.00027315; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
490: Ret: -208.46; Last 100 Avg Ret: -90.29; Var: 0.00072133; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
500: Ret: -31.65; Last 100 Avg Ret: -79.05; Var: 0.00034006; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
510: Ret: 33.76; Last 100 Avg Ret: -83.45; Var: 0.00012920; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
520: Ret: -192.39; Last 100 Avg Ret: -77.46; Var: 0.00104974; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
530: Ret: -80.37; Last 100 Avg Ret: -70.47; Var: 0.00111872; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
540: Ret: -191.21; Last 100 Avg Ret: -61.18; Var: 0.00074662; NE: 1.146; ACh: 0.000; ActLR: 0.00006250; Solved: N
550: Ret: -39.95; Last 100 Avg Ret: -50.35; Var: 0.00078786; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
560: Ret: 9.99; Last 100 Avg Ret: -43.20; Var: 0.00064663; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
570: Ret: 1.68; Last 100 Avg Ret: -44.25; Var: 0.00029348; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
580: Ret: -45.83; Last 100 Avg Ret: -36.47; Var: 0.00091380; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
590: Ret: 140.69; Last 100 Avg Ret: -28.78; Var: 0.00028076; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
600: Ret: 26.37; Last 100 Avg Ret: -26.32; Var: 0.00084693; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
610: Ret: 31.04; Last 100 Avg Ret: -14.17; Var: 0.00025318; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
620: Ret: 35.47; Last 100 Avg Ret: -14.21; Var: 0.00054966; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
630: Ret: 53.77; Last 100 Avg Ret: -11.00; Var: 0.00092802; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
640: Ret: -102.96; Last 100 Avg Ret: -11.18; Var: 0.00027172; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
650: Ret: -42.45; Last 100 Avg Ret: -8.48; Var: 0.00101481; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
660: Ret: 82.64; Last 100 Avg Ret: -5.54; Var: 0.00029587; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
670: Ret: 61.71; Last 100 Avg Ret: 6.55; Var: 0.00019750; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
680: Ret: -25.57; Last 100 Avg Ret: 6.79; Var: 0.00064440; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
690: Ret: 21.38; Last 100 Avg Ret: 10.29; Var: 0.00055684; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
700: Ret: -87.07; Last 100 Avg Ret: 20.59; Var: 0.00058246; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
710: Ret: 125.05; Last 100 Avg Ret: 19.11; Var: 0.00047013; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
720: Ret: 225.55; Last 100 Avg Ret: 43.92; Var: 0.00018772; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
730: Ret: 179.91; Last 100 Avg Ret: 49.68; Var: 0.00031056; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
740: Ret: -76.30; Last 100 Avg Ret: 52.37; Var: 0.00011359; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
750: Ret: -83.63; Last 100 Avg Ret: 48.16; Var: 0.00049146; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
760: Ret: -32.02; Last 100 Avg Ret: 55.44; Var: 0.00051239; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
770: Ret: -73.15; Last 100 Avg Ret: 63.45; Var: 0.00071515; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
780: Ret: 70.59; Last 100 Avg Ret: 62.98; Var: 0.00073324; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
790: Ret: 237.18; Last 100 Avg Ret: 73.32; Var: 0.00129303; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
800: Ret: 279.32; Last 100 Avg Ret: 86.16; Var: 0.00037746; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
810: Ret: -148.20; Last 100 Avg Ret: 94.07; Var: 0.00079265; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
820: Ret: -47.63; Last 100 Avg Ret: 78.48; Var: 0.00002718; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
830: Ret: -46.31; Last 100 Avg Ret: 72.66; Var: 0.00028657; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
840: Ret: -0.61; Last 100 Avg Ret: 70.45; Var: 0.00073302; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
850: Ret: -37.54; Last 100 Avg Ret: 70.85; Var: 0.00131136; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
860: Ret: 45.56; Last 100 Avg Ret: 58.90; Var: 0.00077117; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
870: Ret: 23.83; Last 100 Avg Ret: 44.50; Var: 0.00092054; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
880: Ret: 34.24; Last 100 Avg Ret: 43.53; Var: 0.00104860; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
890: Ret: -16.66; Last 100 Avg Ret: 34.42; Var: 0.00048911; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
900: Ret: 6.86; Last 100 Avg Ret: 13.51; Var: 0.00190470; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
910: Ret: -52.92; Last 100 Avg Ret: -0.11; Var: 0.00051539; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
920: Ret: -60.63; Last 100 Avg Ret: -2.31; Var: 0.00075219; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
930: Ret: -70.55; Last 100 Avg Ret: 5.31; Var: 0.00062026; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
940: Ret: 242.35; Last 100 Avg Ret: 19.08; Var: 0.00152774; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
950: Ret: -42.42; Last 100 Avg Ret: 34.64; Var: 0.00018238; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
960: Ret: 189.92; Last 100 Avg Ret: 38.42; Var: 0.00064430; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
970: Ret: -39.04; Last 100 Avg Ret: 42.61; Var: 0.00065997; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
980: Ret: 221.47; Last 100 Avg Ret: 47.25; Var: 0.00016075; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
990: Ret: 252.99; Last 100 Avg Ret: 52.41; Var: 0.00055929; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1000: Ret: -62.64; Last 100 Avg Ret: 64.57; Var: 0.00056809; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1010: Ret: -402.41; Last 100 Avg Ret: 45.02; Var: 0.00110396; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1020: Ret: -472.91; Last 100 Avg Ret: -8.82; Var: 0.00355920; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1030: Ret: -630.90; Last 100 Avg Ret: -82.22; Var: 0.01013231; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1040: Ret: -484.22; Last 100 Avg Ret: -154.10; Var: 0.01012465; NE: 1.145; ACh: 1.000; ActLR: 0.00100000; Solved: N
1050: Ret: -752.99; Last 100 Avg Ret: -231.31; Var: 0.01024615; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1060: Ret: -618.95; Last 100 Avg Ret: -293.92; Var: 0.01025205; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1070: Ret: -949.98; Last 100 Avg Ret: -371.39; Var: 0.00655233; NE: 1.143; ACh: 0.853; ActLR: 0.00100000; Solved: N
1080: Ret: -617.73; Last 100 Avg Ret: -464.63; Var: 0.00544800; NE: 1.143; ACh: 0.004; ActLR: 0.00058214; Solved: N
1090: Ret: -2172.60; Last 100 Avg Ret: -623.59; Var: 0.00512670; NE: 1.142; ACh: 0.000; ActLR: 0.00009155; Solved: N
1100: Ret: -1853.21; Last 100 Avg Ret: -728.48; Var: 0.01022991; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1110: Ret: -543.46; Last 100 Avg Ret: -824.01; Var: 0.01025207; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1120: Ret: -1322.29; Last 100 Avg Ret: -904.35; Var: 0.01022061; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1130: Ret: -481.29; Last 100 Avg Ret: -914.95; Var: 0.01025208; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1140: Ret: -695.15; Last 100 Avg Ret: -982.63; Var: 0.01025208; NE: 1.144; ACh: 1.000; ActLR: 0.00100000; Solved: N
1150: Ret: -680.31; Last 100 Avg Ret: -1011.48; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1160: Ret: -465.68; Last 100 Avg Ret: -1052.27; Var: 0.01025169; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1170: Ret: -593.48; Last 100 Avg Ret: -1073.25; Var: 0.01020794; NE: 1.144; ACh: 1.000; ActLR: 0.00100000; Solved: N
1180: Ret: -472.70; Last 100 Avg Ret: -1067.30; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1190: Ret: -915.91; Last 100 Avg Ret: -1018.35; Var: 0.00888892; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1200: Ret: -594.45; Last 100 Avg Ret: -1005.19; Var: 0.00512599; NE: 1.142; ACh: 0.000; ActLR: 0.00009172; Solved: N
1210: Ret: -579.27; Last 100 Avg Ret: -982.38; Var: 0.01023566; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1220: Ret: -448.46; Last 100 Avg Ret: -936.31; Var: 0.01024524; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1230: Ret: -375.29; Last 100 Avg Ret: -928.47; Var: 0.00639127; NE: 1.144; ACh: 0.625; ActLR: 0.00100000; Solved: N
1240: Ret: -563.28; Last 100 Avg Ret: -903.43; Var: 0.01025203; NE: 1.143; ACh: 1.000; ActLR: 0.00100000; Solved: N
1250: Ret: -941.25; Last 100 Avg Ret: -883.90; Var: 0.00495730; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1260: Ret: -1900.12; Last 100 Avg Ret: -875.34; Var: 0.01017597; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1270: Ret: -430.42; Last 100 Avg Ret: -857.81; Var: 0.00488586; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1280: Ret: -249.80; Last 100 Avg Ret: -825.48; Var: 0.00145769; NE: 1.142; ACh: 0.000; ActLR: 0.00050000; Solved: N
1290: Ret: -31.39; Last 100 Avg Ret: -757.98; Var: 0.01025208; NE: 1.142; ACh: 1.000; ActLR: 0.00100000; Solved: N
1300: Ret: 24.79; Last 100 Avg Ret: -685.43; Var: 0.00511465; NE: 1.142; ACh: 0.000; ActLR: 0.00007656; Solved: N
1310: Ret: -207.18; Last 100 Avg Ret: -608.96; Var: 0.00202742; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1320: Ret: 32.57; Last 100 Avg Ret: -543.61; Var: 0.00377506; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1330: Ret: -62.50; Last 100 Avg Ret: -486.68; Var: 0.00534160; NE: 1.142; ACh: 0.002; ActLR: 0.00029007; Solved: N
1340: Ret: -279.34; Last 100 Avg Ret: -400.36; Var: 0.00171707; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1350: Ret: -84.50; Last 100 Avg Ret: -343.79; Var: 0.00321341; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1360: Ret: -182.58; Last 100 Avg Ret: -276.12; Var: 0.00283414; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1370: Ret: -59.47; Last 100 Avg Ret: -209.59; Var: 0.00518377; NE: 1.142; ACh: 0.001; ActLR: 0.00011865; Solved: N
1380: Ret: -306.34; Last 100 Avg Ret: -174.71; Var: 0.00516768; NE: 1.142; ACh: 0.001; ActLR: 0.00027938; Solved: N
1390: Ret: -166.35; Last 100 Avg Ret: -156.93; Var: 0.00518653; NE: 1.142; ACh: 0.001; ActLR: 0.00010841; Solved: N
1400: Ret: -262.15; Last 100 Avg Ret: -171.68; Var: 0.00283900; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1410: Ret: 17.19; Last 100 Avg Ret: -170.79; Var: 0.00329642; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1420: Ret: 17.74; Last 100 Avg Ret: -170.95; Var: 0.00391366; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1430: Ret: -261.07; Last 100 Avg Ret: -183.07; Var: 0.00294373; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1440: Ret: -250.69; Last 100 Avg Ret: -186.58; Var: 0.00349163; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1450: Ret: 43.68; Last 100 Avg Ret: -187.80; Var: 0.00304769; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1460: Ret: -48.02; Last 100 Avg Ret: -187.31; Var: 0.00342131; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1470: Ret: -216.76; Last 100 Avg Ret: -180.77; Var: 0.00047502; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1480: Ret: -125.18; Last 100 Avg Ret: -185.03; Var: 0.00336399; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1490: Ret: -239.87; Last 100 Avg Ret: -178.88; Var: 0.00463872; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1500: Ret: -36.78; Last 100 Avg Ret: -165.60; Var: 0.00329816; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1510: Ret: -272.74; Last 100 Avg Ret: -163.07; Var: 0.00343182; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1520: Ret: -92.45; Last 100 Avg Ret: -157.47; Var: 0.00276993; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1530: Ret: -111.01; Last 100 Avg Ret: -146.48; Var: 0.00537980; NE: 1.142; ACh: 0.003; ActLR: 0.00031155; Solved: N
1540: Ret: -441.15; Last 100 Avg Ret: -142.80; Var: 0.00084596; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1550: Ret: -272.68; Last 100 Avg Ret: -150.73; Var: 0.00512493; NE: 1.142; ACh: 0.000; ActLR: 0.00008836; Solved: N
1560: Ret: -61.15; Last 100 Avg Ret: -145.74; Var: 0.00215486; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1570: Ret: -208.97; Last 100 Avg Ret: -159.84; Var: 0.00512605; NE: 1.142; ACh: 0.000; ActLR: 0.00009228; Solved: N
1580: Ret: -40.54; Last 100 Avg Ret: -162.04; Var: 0.00389796; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1590: Ret: -223.71; Last 100 Avg Ret: -177.24; Var: 0.00489976; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1600: Ret: -280.69; Last 100 Avg Ret: -188.08; Var: 0.00316602; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1610: Ret: -215.37; Last 100 Avg Ret: -192.78; Var: 0.00019089; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1620: Ret: -287.15; Last 100 Avg Ret: -190.51; Var: 0.00251804; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1630: Ret: -148.46; Last 100 Avg Ret: -190.77; Var: 0.00490965; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1640: Ret: -127.57; Last 100 Avg Ret: -192.87; Var: 0.00248528; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1650: Ret: -98.93; Last 100 Avg Ret: -184.46; Var: 0.00172764; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1660: Ret: -149.55; Last 100 Avg Ret: -183.22; Var: 0.00525090; NE: 1.142; ACh: 0.001; ActLR: 0.00018088; Solved: N
1670: Ret: -290.01; Last 100 Avg Ret: -179.65; Var: 0.00513083; NE: 1.142; ACh: 0.000; ActLR: 0.00015326; Solved: N
1680: Ret: -402.63; Last 100 Avg Ret: -181.15; Var: 0.00470423; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1690: Ret: -391.12; Last 100 Avg Ret: -181.36; Var: 0.00467515; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1700: Ret: -305.85; Last 100 Avg Ret: -179.20; Var: 0.00511928; NE: 1.142; ACh: 0.000; ActLR: 0.00008006; Solved: N
1710: Ret: -94.06; Last 100 Avg Ret: -175.87; Var: 0.00356707; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1720: Ret: -68.39; Last 100 Avg Ret: -184.66; Var: 0.00512518; NE: 1.142; ACh: 0.000; ActLR: 0.00008869; Solved: N
1730: Ret: -157.94; Last 100 Avg Ret: -188.19; Var: 0.00512603; NE: 1.142; ACh: 0.000; ActLR: 0.00009208; Solved: N
1740: Ret: -250.27; Last 100 Avg Ret: -193.70; Var: 0.00166230; NE: 1.144; ACh: 0.000; ActLR: 0.00006250; Solved: N
1750: Ret: -19.87; Last 100 Avg Ret: -194.87; Var: 0.00000100; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
1760: Ret: -188.56; Last 100 Avg Ret: -200.87; Var: 0.00442181; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1770: Ret: -296.96; Last 100 Avg Ret: -201.76; Var: 0.00500045; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1780: Ret: -179.84; Last 100 Avg Ret: -198.05; Var: 0.00414021; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1790: Ret: -178.28; Last 100 Avg Ret: -189.45; Var: 0.00233048; NE: 1.142; ACh: 0.000; ActLR: 0.00006250; Solved: N
1800: Ret: -267.96; Last 100 Avg Ret: -188.61; Var: 0.00496119; NE: 1.143; ACh: 0.000; ActLR: 0.00006250; Solved: N
