episode,reward,unexpected,expected,variance,td2,delta_var,actor_lr,abs_td
0,-500.0,0.0542623397882958,0.8740611048870373,0.7492420526742936,1.0058564133132681,7.451013772619621e-05,5.4999999999999683e-05,0.9965760891437531
1,-500.0,0.09094689971014769,0.9361332908502267,0.8512815135717392,1.0778523953143742,7.019790833461443e-05,5.4999999999999683e-05,0.9953782601356507
2,-500.0,0.36751385775337153,0.9787006544308939,0.9444461621046066,1.2151830993573531,4.430717890769986e-05,5.4999999999999683e-05,0.979228453874588
3,-500.0,0.3742434574479766,1.0245492221646364,1.0112564605474472,1.3295736349244263,2.030726772086536e-05,5.4999999999999683e-05,1.0173085610866546
4,-500.0,0.5070916828409265,1.1253232155327813,1.1930150282382965,1.7542605228298602,-3.218388671858667e-05,5.4999999999999683e-05,1.0945516033172606
5,-500.0,0.1568449080729251,1.180076409071077,1.4196754696369172,1.8195822005163187,-0.00020236797788461926,5.4999999999999683e-05,1.1256970071792602
6,-500.0,0.514007334906744,1.3477450307804928,1.7140145792961121,2.450717065135208,-0.0004442317713162141,5.4999999999999683e-05,1.2787066860198975
7,-500.0,0.5785062882143923,1.529352163955482,2.199003075122833,3.1450199245989143,-0.0012530859353499556,5.4999999999999683e-05,1.424383155822754
8,-500.0,2.5486644514007084,1.7529495348598534,2.7777806401252745,4.336738502067193,-0.0023155780373483557,5.4999999999999683e-05,1.6172779941558837
9,-500.0,1.1917822205712625,1.9843558141937092,3.8118379697799685,4.7690249530486835,-0.005867516874076283,5.4999999999999683e-05,1.7387621955871582
10,-500.0,1.2651400329771971,2.1672965553297643,4.5708998999595645,5.9435649773523,-0.009515890071665265,5.4999999999999683e-05,1.8715889015197753
11,-500.0,1.2433967372085024,2.266006632894116,5.327759963035583,6.064017475378683,-0.013934209838216896,5.4999999999999683e-05,1.9168739757537843
12,-500.0,2.6977850473263354,2.3358810204913167,5.664686828613282,6.060449723240854,-0.01699004233216584,5.4999999999999683e-05,1.8803151779174805
13,-500.0,4.7136540590406,2.3940275039814805,5.903463811874389,7.012858180429701,-0.018493967601352,5.4999999999999683e-05,1.9694819622039794
14,-500.0,1.4627614462579897,2.3548060934842705,5.8557947101593015,5.325459918538103,-0.019472469600938614,5.4999999999999683e-05,1.7552648410797118
15,-500.0,3.862202099417921,2.5042736231250546,6.31503385925293,7.316969627275874,-0.021144697529324304,5.4999999999999683e-05,2.0936577224731447
16,-500.0,1.5150517490653685,2.5034171850827605,6.724225818634033,7.212511055482362,-0.025499905945540448,5.4999999999999683e-05,2.047619773864746
17,-500.0,4.049130523793769,2.621375919464455,6.885319744110108,8.221490513510304,-0.025412828349187188,5.4999999999999683e-05,2.175024917602539
18,-500.0,1.3722016250668774,2.569559724240703,7.025879503250122,6.610892113300484,-0.028876576941757787,5.4999999999999683e-05,1.933809055328369
19,-500.0,2.5473097828304656,2.7667924135762965,7.454175235748291,9.595493790293657,-0.029387273750138363,5.4999999999999683e-05,2.3964630546569823
20,-500.0,1.1249678963923724,2.7962870268448956,8.447578239440919,9.311943901161612,-0.04292858748584877,5.4999999999999683e-05,2.2591205863952637
21,-500.0,1.456041196133175,2.779238637490298,8.345574219703675,7.969096812021554,-0.04355301848619854,5.4999999999999683e-05,2.073401321411133
22,-500.0,2.8870151989947175,2.78660486270918,8.107599308013915,7.8205728391828595,-0.040969700958186264,5.4999999999999683e-05,2.065148048400879
23,-500.0,3.259104421421384,2.731378249949976,8.206468353271484,8.231851807466082,-0.0419866920796951,5.4999999999999683e-05,2.1335519180297853
24,-500.0,1.2775433761047315,2.5420846346279062,7.438842849731445,6.205126791806316,-0.035919773660708,5.4999999999999683e-05,1.8044453315734863
25,-500.0,2.4737976760228273,2.6841144184860433,7.703200965881348,8.202161495271168,-0.03649947412067609,5.4999999999999683e-05,2.175876029968262
26,-500.0,1.2217693906287785,2.6730713331391303,7.779054310321808,9.240654462401421,-0.03589754729232791,5.4999999999999683e-05,2.2370600280761717
27,-500.0,1.5474159682495943,2.6379257801669085,7.749015592575073,7.297981781820388,-0.03872008712728985,5.4999999999999683e-05,1.8395356979370117
28,-500.0,2.5361141325180463,2.81222533247459,8.183319545269013,8.449629411481482,-0.042275693591426494,5.4999999999999683e-05,2.166141784667969
29,-500.0,1.4931270088160165,2.7101462772119445,8.079778772830963,7.6233526652000725,-0.04291869144171436,5.4999999999999683e-05,1.9688909378051758
30,-500.0,1.7900075036228447,2.7559186270241387,8.012041116714478,9.685411322007036,-0.038662727790739204,5.4999999999999683e-05,2.2101701316833497
31,-500.0,1.425174915212206,2.7377611913482336,8.429882965564728,8.863865721265094,-0.045721906047165535,5.4999999999999683e-05,2.097303714752197
32,-500.0,1.651528497442033,2.6581791981725917,8.170568972110749,6.8727382600934,-0.0452009471095328,5.4999999999999683e-05,1.8295669288635255
33,-500.0,2.0194754405858375,2.7000854443504965,7.66957799243927,8.224381813211382,-0.0370865574234687,5.4999999999999683e-05,2.0470511322021485
34,-500.0,1.4842471276878406,2.6540674698210687,7.78171594285965,7.935740289913374,-0.03906540463779564,5.4999999999999683e-05,1.9850131301879883
35,-500.0,3.4198567630708636,2.728104836391776,7.8361294631958005,9.027867667244173,-0.037438267890292296,5.4999999999999683e-05,2.1786316719055177
36,-500.0,1.7586180359060404,2.7486606371841042,8.243004482269287,8.739616553401545,-0.044263293632641816,5.4999999999999683e-05,2.0879885025024416
37,-500.0,2.5142404279410537,2.724303395719227,8.095669207811355,8.749171868784906,-0.04259362996193933,5.4999999999999683e-05,2.087093734741211
38,-500.0,2.165243398935817,2.766683785925507,8.52011947631836,8.503856436553084,-0.048632180583187794,5.4999999999999683e-05,2.0856185417175293
39,-500.0,2.634343199509156,2.808893890873131,8.502819326877594,9.279577819340593,-0.04719045977853607,5.4999999999999683e-05,2.1978826332092285
40,-500.0,1.675497408941387,2.847568290499865,8.647019278049468,8.001127243817274,-0.052114153784532574,5.4999999999999683e-05,1.9270159072875976
41,-500.0,1.8412322673740824,2.7638285708379002,8.170607490181922,9.06600146661634,-0.04353282637329147,5.4999999999999683e-05,2.1397974281311036
42,-500.0,1.9304901729045998,2.934031803184246,9.361879539966584,9.080823187508708,-0.06014189653807488,5.4999999999999683e-05,2.213838165283203
43,-500.0,2.067238538983078,2.777074083698804,8.569755628824234,8.665252339023958,-0.051911047224309864,5.4999999999999683e-05,2.079462558746338
44,-500.0,3.630553613869451,2.7764251728921403,8.613491501390934,10.383400269779653,-0.04931684437327007,5.4999999999999683e-05,2.3254675903320314
45,-500.0,1.423423228086205,3.073495798572084,10.24836170721054,10.393757008302652,-0.07424740750658232,5.4999999999999683e-05,2.3393476638793946
46,-500.0,2.0670435032826333,3.081320782448539,10.290223758220673,9.91673405108112,-0.07392131967279171,5.4999999999999683e-05,2.2533917922973634
47,-500.0,1.5548444654615914,3.0361178757496807,10.03446331334114,10.243116654799145,-0.0709668170824253,5.4999999999999683e-05,2.3407673416137693
48,-500.0,1.5457307514899454,2.9935089813584925,10.098577522754669,11.409706103478479,-0.07131429952216507,5.4999999999999683e-05,2.3863984718322753
49,-500.0,2.5911768169903397,3.1521947895266536,10.581636093139648,10.032062368907427,-0.0791004013046544,5.4999999999999683e-05,2.2529093475341795
50,-500.0,1.351767012976497,3.0151692103831516,9.815173625469209,10.783950202386157,-0.06623196708335467,5.4999999999999683e-05,2.3801606063842775
51,-500.0,1.4975639122041933,3.031722765979483,9.710695230364799,10.163388585506226,-0.06486165699188522,5.4999999999999683e-05,2.2952889709472655
52,-500.0,1.9706930209959341,3.098031176773018,9.827552227020263,11.799117446476805,-0.06567845199057105,5.4999999999999683e-05,2.4080208168029786
53,-500.0,1.902745856533066,3.39109023568841,12.572116394519806,12.83906953084225,-0.11304776032954131,5.4999999999999683e-05,2.5099507789611817
54,-500.0,2.9115453178231196,3.3609276708939824,11.769470090866088,11.743906458916317,-0.10268089040558141,5.4999999999999683e-05,2.418423454284668
55,-500.0,1.6899004901303387,3.1923424948676247,11.063118008375168,10.852864073429657,-0.09106479044799545,5.4999999999999683e-05,2.2937611274719236
56,-500.0,1.2797265021894895,3.312044510007435,11.698236510574818,11.485469346434707,-0.10040315731097513,5.4999999999999683e-05,2.453206443786621
57,-500.0,1.0146164863955183,3.26937398304502,11.685605582237244,10.85364864308828,-0.10228306816873022,5.4999999999999683e-05,2.347659828186035
58,-500.0,1.237982920512994,3.3088862812498774,12.047866866230965,11.786381712497628,-0.10722017745376748,5.4999999999999683e-05,2.5657830085754396
59,-500.0,2.2134545765867752,3.182500697512403,11.240528273820876,11.347369162554212,-0.09289100397316011,5.4999999999999683e-05,2.3665683670043944
60,-500.0,1.5701248143689093,3.0528378635542417,11.665217962756753,11.928956036859898,-0.10265347093366457,5.4999999999999683e-05,2.3851187629699706
61,-500.0,1.5230643860395638,3.2630681316356247,11.4074167432189,10.250966766413432,-0.10159547406384717,5.4999999999999683e-05,2.321413688659668
62,-500.0,1.2581787011515504,3.1972880204868805,11.58528673544526,11.044717218102457,-0.10346210744167986,5.4999999999999683e-05,2.4543593101501466
63,-500.0,1.5983477024564978,3.0830655050011972,10.39970518437028,10.091796045181647,-0.08535269769413101,5.4999999999999683e-05,2.2180903549194335
64,-500.0,1.702855039100889,3.3722990842160545,11.910806895494462,11.381119814931415,-0.10397462201775551,5.4999999999999683e-05,2.461264709472656
65,-500.0,2.20919618626163,3.0609386024417726,9.755607738468797,10.131238336467948,-0.07615225571266387,5.4999999999999683e-05,2.189895496368408
66,-500.0,1.5036030368074949,3.078328659438542,10.094746855564415,10.236930860691936,-0.07808486861789013,5.4999999999999683e-05,2.3094923477172853
67,-500.0,3.3312613795438635,3.3137667781164377,11.056786114573478,11.931732233798183,-0.09145979500249925,5.4999999999999683e-05,2.5986921195983888
68,-500.0,2.8003204582065155,3.1578324917202347,10.684428146682679,12.370493134716678,-0.0828894364446533,5.4999999999999683e-05,2.4774888343811035
69,-500.0,1.4342781513254472,3.4599428420103115,13.132842587649822,12.411046583325602,-0.13121566166263343,5.4999999999999683e-05,2.564325813293457
70,-500.0,3.47166182318506,3.130834487828944,10.853654703557492,11.1059926665639,-0.09113325652887112,5.4999999999999683e-05,2.3054440879821776
71,-500.0,1.7522428188675,3.3476717896255304,12.530548216104508,11.235774693966384,-0.12109824975978284,5.4999999999999683e-05,2.399329372406006
72,-500.0,1.185305445672319,3.1958065168546423,11.222665427923202,9.639878625393314,-0.09838521861513402,5.4999999999999683e-05,2.062286792755127
73,-500.0,2.472329847963189,3.1510453379008547,10.849728827357293,11.835010302107548,-0.08890675969764557,5.4999999999999683e-05,2.4316635513305664
74,-500.0,1.6968058766982062,3.3101650697519402,10.590827877759933,11.495143793176364,-0.08697436566204914,5.4999999999999683e-05,2.4083148040771483
