episode,is_optimal,expected,unexpected,ach,sigma_ne,argmax_fallback
0,1,0.693247,0.000000,0.010000,1.000000,0
1,0,1.484206,0.000000,0.010000,1.000000,1
2,0,0.456247,0.000000,0.010000,1.000000,1
3,1,1.800952,0.000000,0.010000,1.000000,1
4,1,0.217463,0.000000,0.010000,1.000000,0
5,1,1.879820,0.000000,0.010000,1.000000,1
6,1,0.131380,0.000094,0.010000,1.000000,0
7,1,1.465264,0.000287,0.010000,1.000000,0
8,0,0.285668,0.000230,0.010000,1.000000,1
9,1,2.465780,0.000302,0.010000,1.000000,0
10,0,0.020258,0.000241,0.010000,1.000000,0
11,0,1.042227,0.000193,0.010000,1.000000,1
12,0,1.189533,0.000154,0.010000,1.000000,1
13,1,0.839943,0.000124,0.010000,1.000000,1
14,0,1.226708,0.000099,0.010000,1.000000,1
15,0,0.781321,0.000079,0.010000,1.000000,0
16,1,1.364963,0.000063,0.010000,1.000000,0
17,0,0.574338,0.000051,0.010000,1.000000,0
18,1,1.684678,0.000040,0.010000,1.000000,1
19,0,0.280613,0.000032,0.010000,1.000000,1
20,0,1.939892,0.000026,0.010000,1.000000,1
21,0,0.115539,0.000087,0.010000,1.000000,0
22,0,1.433021,0.000261,0.010000,1.000000,1
23,0,0.315826,0.000541,0.010000,1.000000,0
24,0,1.457618,0.000917,0.010000,1.000000,1
25,0,0.237259,0.001375,0.010000,1.000000,1
26,0,1.264726,0.001900,0.010000,1.000000,1
27,1,0.302889,0.001837,0.010000,1.000000,1
28,1,2.972691,0.001470,0.010000,1.000000,1
29,1,0.017682,0.001176,0.010000,1.000000,1
30,0,1.049732,0.000941,0.010000,1.000000,0
31,0,0.660223,0.000883,0.010000,1.000000,1
32,0,1.086308,0.001027,0.010000,1.000000,0
33,1,0.508526,0.000821,0.010000,1.000000,0
34,1,2.592905,0.000657,0.010000,1.000000,0
35,1,0.043545,0.000526,0.010000,1.000000,0
36,0,1.501407,0.000420,0.010000,1.000000,0
37,1,0.290296,0.000336,0.010000,1.000000,1
38,1,2.351271,0.000269,0.010000,1.000000,1
39,1,0.056766,0.000215,0.010000,1.000000,0
40,1,1.361663,0.000172,0.010000,1.000000,0
41,1,0.507954,0.000138,0.010000,1.000000,1
42,0,1.594126,0.000110,0.010000,1.000000,0
43,1,0.417030,0.000088,0.010000,1.000000,1
44,1,1.706031,0.000076,0.010000,1.000000,0
45,0,0.178301,0.000060,0.010000,1.000000,1
46,0,2.247616,0.000048,0.010000,1.000000,0
47,1,0.074634,0.000039,0.010000,1.000000,0
48,1,1.331566,0.000043,0.010000,1.000000,0
49,1,0.448115,0.000180,0.010000,1.000000,0
50,0,1.482733,0.000144,0.010000,1.000000,0
51,1,0.635427,0.000208,0.010000,1.000000,0
52,0,1.288017,0.000167,0.010000,1.000000,0
53,0,0.888586,0.000133,0.010000,1.000000,0
54,0,1.431388,0.000107,0.010000,1.000000,1
55,1,0.515786,0.000085,0.010000,1.000000,0
56,1,1.732924,0.000068,0.010000,1.000000,0
57,0,0.191405,0.000055,0.010000,1.000000,0
58,0,2.129214,0.000044,0.010000,1.000000,0
59,0,0.089674,0.000035,0.010000,1.000000,1
60,1,1.504647,0.000028,0.010000,1.000000,1
61,0,0.443420,0.000022,0.010000,1.000000,0
62,1,1.809348,0.000018,0.010000,1.000000,0
63,1,0.214010,0.000014,0.010000,1.000000,0
64,1,1.881005,0.000045,0.010000,1.000000,0
65,1,0.131593,0.000173,0.010000,1.000000,0
66,0,1.469612,0.000138,0.010000,1.000000,0
67,1,0.598124,0.000207,0.010000,1.000000,0
68,0,1.412940,0.000166,0.010000,1.000000,1
69,0,0.654434,0.000133,0.010000,1.000000,1
70,0,1.748124,0.000106,0.010000,1.000000,1
71,0,0.229423,0.000085,0.010000,1.000000,1
72,1,1.820223,0.000068,0.010000,1.000000,1
73,0,0.221780,0.000054,0.010000,1.000000,1
74,1,1.824972,0.000043,0.010000,1.000000,0
75,0,0.216612,0.000035,0.010000,1.000000,1
76,1,1.830305,0.000028,0.010000,1.000000,0
77,0,0.211438,0.000022,0.010000,1.000000,0
78,1,1.834378,0.000018,0.010000,1.000000,1
79,1,0.207215,0.000014,0.010000,1.000000,1
80,1,1.901172,0.000051,0.010000,1.000000,0
81,0,0.128369,0.000040,0.010000,1.000000,0
82,1,1.937646,0.000062,0.010000,1.000000,1
83,1,0.118279,0.000173,0.010000,1.000000,0
84,0,1.456945,0.000138,0.010000,1.000000,1
85,0,0.592797,0.000110,0.010000,1.000000,1
86,0,1.831290,0.000088,0.010000,1.000000,1
87,1,0.183748,0.000071,0.010000,1.000000,0
88,0,1.918816,0.000057,0.010000,1.000000,1
89,1,0.146538,0.000045,0.010000,1.000000,1
90,1,1.835956,0.000054,0.010000,1.000000,0
91,0,0.160257,0.000043,0.010000,1.000000,1
92,1,1.985796,0.000049,0.010000,1.000000,1
93,0,0.109031,0.000039,0.010000,1.000000,0
94,1,1.800276,0.000043,0.010000,1.000000,0
95,1,0.179420,0.000126,0.010000,1.000000,0
96,0,1.663291,0.000101,0.010000,1.000000,0
97,1,0.360192,0.000148,0.010000,1.000000,0
98,0,1.737363,0.000119,0.010000,1.000000,1
99,0,0.296471,0.000095,0.010000,1.000000,0
100,1,2.050155,0.000076,0.010000,1.000000,0
101,0,0.097235,0.000061,0.010000,1.000000,1
102,1,1.688789,0.000049,0.010000,1.000000,1
103,0,0.250022,0.000039,0.010000,1.000000,0
104,0,2.031687,0.000033,0.010000,1.000000,1
105,1,0.100028,0.000027,0.010000,1.000000,0
106,0,1.722366,0.000024,0.010000,1.000000,1
107,1,0.225833,0.000019,0.010000,1.000000,0
108,0,2.034326,0.000019,0.010000,1.000000,0
109,1,0.100743,0.000015,0.010000,1.000000,0
110,0,1.714076,0.000016,0.010000,1.000000,0
111,0,0.233400,0.000084,0.010000,1.000000,1
112,0,1.763799,0.000238,0.010000,1.000000,0
113,1,0.155492,0.000216,0.010000,1.000000,0
114,0,2.184877,0.000295,0.010000,1.000000,0
