window_end_episode,mean_reward_rate,std_reward_rate
12300,9.400000,17.030561
12350,10.700000,17.858051
12400,10.300000,18.539417
12450,9.800000,15.948668
12500,10.700000,17.779483
12550,10.100000,15.817395
12600,9.000000,13.660161
12650,11.000000,16.413409
12700,8.900000,13.747363
12750,10.500000,16.122965
12800,12.000000,18.611824
12850,12.200000,18.252671
12900,12.500000,17.774982
12950,11.700000,16.973803
13000,12.900000,18.280864
13050,15.000000,20.654297
13100,11.800000,16.708082
13150,14.100000,18.681274
13200,13.100000,17.668899
13250,14.200000,18.856299
13300,15.700000,21.026412
13350,16.200000,21.306337
13400,16.100000,21.339869
13450,18.600000,24.884533
13500,17.600000,23.787392
13550,16.900000,22.622776
13600,20.900000,27.781109
13650,18.400000,25.104581
13700,19.200000,26.873035
13750,20.900000,27.549773
13800,20.200000,27.224254
13850,22.200000,30.730441
13900,22.700000,30.201159
13950,25.500000,33.495522
14000,23.600000,30.903721
14050,24.500000,31.992968
14100,23.700000,30.187911
14150,24.700000,32.306501
14200,24.800000,32.688836
14250,27.500000,34.507246
14300,26.800000,34.143228
14350,28.400000,34.436028
14400,26.500000,34.321276
14450,28.700000,34.544319
14500,29.700000,35.424709
14550,29.400000,34.322587
14600,30.400000,35.758076
14650,30.900000,37.263789
14700,29.200000,34.550832
14750,30.700000,35.078626
14800,31.500000,36.942523
14850,32.300000,37.524792
14900,31.600000,36.652967
14950,33.300000,36.809102
15000,33.700000,37.117516
15050,33.900000,38.928010
15100,34.000000,36.840195
15150,35.100000,38.701292
15200,34.400000,37.982101
15250,36.500000,39.119688
15300,36.200000,38.971271
15350,36.500000,38.428505
15400,36.900000,38.128598
15450,38.000000,39.038443
15500,38.400000,37.818514
15550,39.000000,39.153544
15600,37.100000,37.860137
15650,38.600000,38.745838
15700,40.000000,38.672988
15750,39.700000,36.923028
15800,39.400000,37.794709
15850,43.100000,38.144331
15900,41.800000,37.554760
15950,42.500000,37.941402
16000,42.900000,37.854854
16050,45.800000,37.957344
16100,43.900000,35.835597
16150,46.300000,37.811506
16200,46.900000,37.005270
16250,47.100000,37.949835
16300,49.200000,36.212705
16350,50.800000,37.748642
16400,49.400000,36.321344
16450,51.500000,36.643553
16500,52.600000,35.632008
16550,54.000000,36.616936
16600,54.000000,35.082759
16650,54.200000,35.793295
16700,55.200000,33.795858
16750,56.000000,34.011763
16800,58.000000,32.796341
16850,60.800000,31.631630
16900,58.700000,32.931899
16950,61.900000,32.713759
17000,61.100000,30.889966
17050,60.700000,31.694006
17100,64.400000,30.295874
17150,65.400000,30.535881
17200,65.400000,31.604430
17250,64.200000,31.169857
17300,67.800000,29.229437
17350,67.200000,28.392957
17400,68.800000,29.895819
17450,69.300000,28.201241
17500,67.500000,29.494915
17550,67.600000,29.816774
17600,70.400000,28.139652
17650,69.500000,26.433880
17700,71.300000,26.797575
17750,71.300000,26.285167
17800,70.900000,26.895910
17850,74.400000,24.565016
17900,76.500000,21.455768
17950,72.700000,25.901930
18000,75.900000,22.754999
18050,77.400000,21.251823
18100,73.900000,24.433379
18150,78.700000,20.379156
18200,76.900000,22.085968
18250,78.800000,20.941824
18300,74.100000,25.380898
18350,77.600000,20.800000
18400,78.800000,20.903588
18450,78.800000,21.179235
18500,80.700000,20.181923
18550,79.900000,20.024735
18600,80.700000,20.172010
18650,78.400000,23.745315
18700,79.500000,22.431005
18750,80.500000,22.732136
18800,81.300000,20.806489
18850,78.800000,23.224125
18900,82.100000,21.075816
18950,80.200000,22.661862
19000,78.200000,24.842705
19050,80.500000,23.072711
19100,79.300000,23.607414
19150,81.200000,22.524653
19200,79.200000,23.928226
19250,80.700000,23.607414
19300,80.100000,24.376013
19350,80.400000,23.660938
19400,78.800000,25.631231
19450,78.600000,26.518673
19500,78.700000,25.505098
19550,81.100000,23.353586
19600,80.400000,22.948638
19650,80.800000,23.659248
19700,79.500000,24.436653
19750,80.300000,23.291844
19800,81.300000,23.188575
19850,80.700000,22.300448
19900,81.400000,22.725316
19950,79.300000,24.546079
20000,79.200000,24.685218
